Sim time (min), Sim time (max), Sim time (ave), Cnv time (min), Cnv time (max), Cnv time (ave), Vis time (min), Vis time (max), Vis time (ave)
0.382024, 0.382086, 0.382054, 0.0459, 0.045963, 0.0459405, 7e-06, 8e-06, 7.375e-06
0.382825, 0.382871, 0.382846, 0.04546, 0.045503, 0.0454806, 7e-06, 8e-06, 7.25e-06
0.382534, 0.38262, 0.382582, 0.045919, 0.045969, 0.0459505, 6e-06, 7e-06, 6.75e-06
0.382438, 0.382504, 0.382469, 0.045878, 0.045931, 0.0459089, 7e-06, 7e-06, 7e-06
0.38243, 0.382473, 0.382445, 0.045757, 0.045796, 0.045779, 6e-06, 8e-06, 6.625e-06
0.381652, 0.38172, 0.381687, 0.045939, 0.045989, 0.0459676, 6e-06, 7e-06, 6.75e-06
0.382717, 0.382782, 0.382747, 0.045927, 0.045975, 0.045957, 6e-06, 8e-06, 6.875e-06
0.382238, 0.382279, 0.382255, 0.045953, 0.045989, 0.0459731, 7e-06, 8e-06, 7.375e-06
0.382697, 0.38274, 0.38272, 0.0458, 0.045827, 0.0458138, 7e-06, 8e-06, 7.625e-06
0.38141, 0.381464, 0.381435, 0.045865, 0.0459, 0.0458876, 7e-06, 8e-06, 7.375e-06
0.383034, 0.383093, 0.383058, 0.045796, 0.045865, 0.0458395, 7e-06, 7e-06, 7e-06
0.381755, 0.38181, 0.381781, 0.045744, 0.045785, 0.0457669, 6e-06, 8e-06, 7e-06
0.382689, 0.382746, 0.382718, 0.045758, 0.045797, 0.0457813, 6e-06, 8e-06, 6.875e-06
0.382306, 0.382363, 0.382333, 0.045678, 0.045733, 0.0457148, 7e-06, 8e-06, 7.125e-06
0.382764, 0.382825, 0.382791, 0.045882, 0.045948, 0.0459254, 6e-06, 7e-06, 6.875e-06
0.382421, 0.38248, 0.382452, 0.04561, 0.045646, 0.0456329, 7e-06, 8e-06, 7.125e-06
0.382116, 0.382176, 0.382145, 0.045844, 0.045903, 0.045884, 7e-06, 1.7e-05, 8.25e-06
0.381998, 0.382054, 0.382025, 0.045723, 0.045767, 0.045748, 7e-06, 8e-06, 7.5e-06
0.382251, 0.382319, 0.382286, 0.045645, 0.045695, 0.0456741, 7e-06, 8e-06, 7.875e-06
0.390114, 0.390155, 0.390133, 0.046114, 0.04615, 0.0461311, 6e-06, 1.1e-05, 7.25e-06
0.382585, 0.382642, 0.382613, 0.045704, 0.045757, 0.0457416, 6e-06, 7e-06, 6.875e-06
0.382008, 0.382061, 0.382032, 0.045542, 0.04559, 0.0455655, 6e-06, 7e-06, 6.875e-06
0.398164, 0.398216, 0.398192, 0.045975, 0.046002, 0.045994, 6e-06, 9e-06, 7.125e-06
0.382447, 0.382529, 0.382479, 0.04604, 0.046107, 0.0460854, 7e-06, 8e-06, 7.125e-06
0.382922, 0.38298, 0.382949, 0.04558, 0.045622, 0.0456061, 6e-06, 7e-06, 6.875e-06
0.382012, 0.382079, 0.382043, 0.045543, 0.045608, 0.0455876, 6e-06, 7e-06, 6.5e-06
0.382142, 0.382192, 0.382167, 0.045769, 0.045802, 0.0457864, 6e-06, 7e-06, 6.375e-06
0.381755, 0.381795, 0.381774, 0.045449, 0.045484, 0.0454659, 7e-06, 9e-06, 7.5e-06
0.383571, 0.383656, 0.383606, 0.045567, 0.045635, 0.0456126, 7e-06, 8e-06, 7.5e-06
0.383375, 0.383419, 0.383393, 0.045757, 0.045788, 0.0457767, 6e-06, 7e-06, 6.5e-06
0.382204, 0.382273, 0.382237, 0.045309, 0.045364, 0.0453396, 6e-06, 8e-06, 7e-06
0.382529, 0.382581, 0.382553, 0.045738, 0.045778, 0.0457615, 6e-06, 8e-06, 7e-06
0.381797, 0.381853, 0.381829, 0.045753, 0.045791, 0.0457714, 6e-06, 8e-06, 7.125e-06
0.381825, 0.381886, 0.381854, 0.045581, 0.045643, 0.0456226, 6e-06, 7e-06, 6.625e-06
0.381709, 0.38177, 0.381739, 0.045911, 0.045968, 0.0459498, 6e-06, 7e-06, 6.5e-06
0.382628, 0.382709, 0.382662, 0.045986, 0.046052, 0.0460284, 6e-06, 8e-06, 6.875e-06
0.381766, 0.381836, 0.3818, 0.045773, 0.045826, 0.0458045, 7e-06, 8e-06, 7.625e-06
0.381536, 0.381584, 0.381559, 0.045679, 0.045713, 0.0457001, 7e-06, 8e-06, 7.5e-06
0.387394, 0.387477, 0.387428, 0.045866, 0.04593, 0.0459093, 8e-06, 1e-05, 8.25e-06
0.388149, 0.388205, 0.388178, 0.045822, 0.045853, 0.0458429, 6e-06, 8e-06, 7e-06
0.386985, 0.38704, 0.387009, 0.045943, 0.045986, 0.0459689, 6e-06, 8e-06, 7e-06
0.380837, 0.380883, 0.380854, 0.045801, 0.045844, 0.0458246, 6e-06, 8e-06, 7e-06
0.397647, 0.397725, 0.397685, 0.049108, 0.04917, 0.0491429, 6e-06, 1e-05, 7.75e-06
0.382358, 0.382428, 0.382392, 0.046044, 0.046094, 0.046073, 6e-06, 7e-06, 6.875e-06
0.383926, 0.383964, 0.383941, 0.045818, 0.045852, 0.0458368, 6e-06, 7e-06, 6.75e-06
0.385425, 0.385481, 0.385453, 0.045888, 0.045927, 0.0459112, 7e-06, 7e-06, 7e-06
0.387893, 0.387955, 0.387923, 0.045922, 0.04596, 0.0459477, 6e-06, 7e-06, 6.75e-06
0.381414, 0.381477, 0.381443, 0.045562, 0.045624, 0.0456042, 6e-06, 9e-06, 7.625e-06
0.386668, 0.386739, 0.386703, 0.045726, 0.045781, 0.0457569, 7e-06, 8e-06, 7.25e-06
0.383166, 0.383201, 0.383181, 0.045602, 0.045629, 0.0456156, 6e-06, 7e-06, 6.875e-06
0.383061, 0.383131, 0.383093, 0.045586, 0.045641, 0.045619, 7e-06, 8e-06, 7.5e-06
0.384852, 0.384909, 0.384883, 0.045758, 0.045817, 0.0458034, 6e-06, 7e-06, 6.625e-06
0.384454, 0.38452, 0.384487, 0.045659, 0.045721, 0.045699, 6e-06, 8e-06, 7e-06
0.38149, 0.381558, 0.381521, 0.045805, 0.045871, 0.0458489, 6e-06, 8e-06, 6.625e-06
0.386687, 0.387806, 0.386848, 0.044949, 0.046098, 0.0459348, 6e-06, 8e-06, 7e-06
0.389617, 0.389663, 0.389637, 0.045853, 0.045893, 0.0458729, 7e-06, 7e-06, 7e-06
0.390811, 0.390868, 0.39084, 0.045864, 0.0459, 0.0458871, 7e-06, 7e-06, 7e-06
0.388677, 0.388773, 0.388724, 0.04566, 0.045735, 0.0457025, 7e-06, 8e-06, 7.125e-06
0.381983, 0.382029, 0.382003, 0.045951, 0.045991, 0.0459711, 7e-06, 9e-06, 8e-06
0.388761, 0.38884, 0.388803, 0.045695, 0.045746, 0.0457261, 6e-06, 7e-06, 6.75e-06
0.384808, 0.384866, 0.384835, 0.045553, 0.045593, 0.0455767, 6e-06, 7e-06, 6.375e-06
0.387136, 0.387222, 0.387171, 0.045465, 0.045532, 0.0455104, 6e-06, 8e-06, 7e-06
0.381681, 0.382749, 0.381831, 0.045297, 0.046396, 0.0462435, 6e-06, 8e-06, 7e-06
0.388742, 0.388826, 0.388777, 0.04582, 0.045886, 0.045863, 6e-06, 7e-06, 6.875e-06
0.383511, 0.383555, 0.383528, 0.045768, 0.045808, 0.0457895, 6e-06, 9e-06, 7.875e-06
0.390266, 0.39032, 0.390293, 0.045828, 0.045863, 0.0458505, 7e-06, 8e-06, 7.25e-06
0.39963, 0.399687, 0.399659, 0.045744, 0.045783, 0.045767, 6e-06, 7e-06, 6.5e-06
0.394519, 0.394577, 0.394549, 0.045535, 0.04559, 0.0455725, 6e-06, 9e-06, 7e-06
0.388297, 0.388341, 0.388317, 0.045728, 0.045769, 0.0457471, 7e-06, 8e-06, 7.75e-06
0.389632, 0.389678, 0.389653, 0.045968, 0.046009, 0.0459867, 6e-06, 8e-06, 7.625e-06
0.397007, 0.39707, 0.397037, 0.045673, 0.045736, 0.0457133, 7e-06, 7e-06, 7e-06
0.399637, 0.399707, 0.399671, 0.045507, 0.045561, 0.0455378, 6e-06, 8e-06, 7.375e-06
0.39818, 0.398233, 0.398206, 0.046061, 0.046115, 0.0460983, 6e-06, 8e-06, 6.875e-06
0.38876, 0.38997, 0.388928, 0.045942, 0.04718, 0.047009, 7e-06, 8e-06, 7.125e-06
0.398754, 0.398817, 0.39878, 0.045682, 0.045734, 0.0457128, 6e-06, 7e-06, 6.75e-06
0.384376, 0.384437, 0.384407, 0.0456, 0.045639, 0.0456245, 6e-06, 8e-06, 6.75e-06
0.391204, 0.391241, 0.39122, 0.045781, 0.045813, 0.0457961, 6e-06, 8e-06, 7.125e-06
0.393544, 0.393605, 0.393572, 0.045742, 0.045806, 0.0457839, 7e-06, 8e-06, 7.25e-06
0.394354, 0.394412, 0.394379, 0.045884, 0.045938, 0.045911, 7e-06, 8e-06, 7.875e-06
0.395802, 0.395889, 0.395839, 0.045652, 0.045716, 0.0456966, 6e-06, 8e-06, 6.875e-06
0.399246, 0.399305, 0.399275, 0.045811, 0.045852, 0.0458355, 6e-06, 7e-06, 6.875e-06
0.397358, 0.397414, 0.397384, 0.045785, 0.045841, 0.0458234, 7e-06, 8e-06, 7.625e-06
0.388853, 0.388945, 0.388892, 0.04582, 0.045897, 0.0458684, 7e-06, 7e-06, 7e-06
0.385089, 0.385149, 0.385118, 0.04605, 0.04611, 0.0460904, 6e-06, 7e-06, 6.75e-06
0.398719, 0.398762, 0.398734, 0.045952, 0.045992, 0.0459754, 6e-06, 8e-06, 6.625e-06
0.392896, 0.392979, 0.392926, 0.045532, 0.045613, 0.0455811, 6e-06, 7e-06, 6.875e-06
0.386672, 0.386729, 0.3867, 0.045824, 0.045863, 0.0458472, 6e-06, 8e-06, 7e-06
0.39318, 0.393242, 0.393209, 0.045699, 0.045752, 0.0457272, 7e-06, 8e-06, 7.75e-06
0.388389, 0.388451, 0.388423, 0.045823, 0.04586, 0.045845, 8e-06, 8e-06, 8e-06
0.390021, 0.390075, 0.390045, 0.045816, 0.045859, 0.045842, 5e-06, 8e-06, 7e-06
0.399699, 0.400726, 0.39985, 0.045122, 0.046171, 0.046019, 6e-06, 8e-06, 7.125e-06
0.39756, 0.397603, 0.397578, 0.04576, 0.045799, 0.0457806, 6e-06, 8e-06, 7e-06
0.389822, 0.39089, 0.389977, 0.045267, 0.046327, 0.0461771, 8e-06, 1.8e-05, 1.3375e-05
0.389802, 0.389837, 0.389814, 0.045898, 0.045931, 0.045916, 6e-06, 8e-06, 7e-06
0.393623, 0.393667, 0.393645, 0.04583, 0.045869, 0.0458461, 6e-06, 7e-06, 6.875e-06
0.388691, 0.389826, 0.389105, 0.045173, 0.046332, 0.0459171, 6e-06, 7e-06, 6.75e-06
0.402747, 0.402807, 0.402776, 0.045822, 0.04588, 0.0458625, 6e-06, 7e-06, 6.125e-06
0.394066, 0.394113, 0.394088, 0.04569, 0.045728, 0.0457096, 7e-06, 8e-06, 7.25e-06
0.389614, 0.389656, 0.389633, 0.045998, 0.046029, 0.0460151, 7e-06, 9e-06, 8.25e-06
0.398411, 0.398466, 0.398436, 0.045727, 0.045771, 0.0457521, 6e-06, 1e-05, 7.375e-06
0.391978, 0.392039, 0.392006, 0.045648, 0.045711, 0.045689, 5e-06, 7e-06, 6.625e-06
0.399897, 0.399955, 0.399928, 0.04567, 0.045719, 0.0457045, 6e-06, 7e-06, 6.875e-06
0.389239, 0.389323, 0.389274, 0.045786, 0.045854, 0.0458304, 7e-06, 7e-06, 7e-06
0.397112, 0.397174, 0.397138, 0.046031, 0.046099, 0.0460756, 6e-06, 8e-06, 6.875e-06
0.398429, 0.398488, 0.398458, 0.045862, 0.045903, 0.0458866, 6e-06, 7e-06, 6.25e-06
0.398931, 0.398991, 0.39896, 0.045681, 0.045737, 0.0457202, 6e-06, 7e-06, 6.625e-06
0.396584, 0.396636, 0.396608, 0.045813, 0.045852, 0.045836, 7e-06, 8e-06, 7.125e-06
0.404796, 0.405899, 0.404958, 0.04463, 0.045716, 0.0455658, 6e-06, 8e-06, 6.875e-06
0.397619, 0.397683, 0.397649, 0.04579, 0.045857, 0.045833, 8e-06, 9e-06, 8.25e-06
0.405765, 0.405808, 0.405781, 0.04603, 0.046067, 0.0460511, 6e-06, 9e-06, 7.25e-06
0.398748, 0.398817, 0.398779, 0.047228, 0.047282, 0.047261, 6e-06, 9e-06, 6.75e-06
0.395604, 0.395661, 0.395635, 0.046019, 0.046051, 0.0460405, 6e-06, 8e-06, 7e-06
0.39983, 0.399884, 0.399854, 0.046258, 0.046303, 0.0462834, 6e-06, 8e-06, 6.75e-06
0.398257, 0.398307, 0.39828, 0.045899, 0.045943, 0.0459199, 6e-06, 8e-06, 7e-06
0.39579, 0.395841, 0.395815, 0.045904, 0.045935, 0.0459261, 6e-06, 8e-06, 7e-06
0.395282, 0.395348, 0.395313, 0.045737, 0.045788, 0.0457663, 6e-06, 7e-06, 6.625e-06
1.99572, 2.30409, 2.06952, 0.044751, 0.35312, 0.27932, 6e-06, 8e-06, 7.125e-06
0.399242, 0.399285, 0.399262, 0.045705, 0.045746, 0.0457242, 203.209, 203.23, 203.212
0.41541, 0.416641, 0.416315, 0.050099, 0.051307, 0.050418, 7e-06, 7e-06, 7e-06
0.383865, 0.383925, 0.383894, 0.046708, 0.046749, 0.046733, 7e-06, 8e-06, 7.25e-06
0.384292, 0.384354, 0.384322, 0.04668, 0.046731, 0.0467082, 6e-06, 8e-06, 7e-06
0.384006, 0.384055, 0.384029, 0.046395, 0.046438, 0.0464164, 7e-06, 8e-06, 7.125e-06
0.383421, 0.38348, 0.383448, 0.046415, 0.046474, 0.0464558, 6e-06, 7e-06, 6.5e-06
0.383929, 0.38399, 0.38396, 0.046655, 0.046715, 0.0466943, 6e-06, 8e-06, 6.875e-06
0.384012, 0.384068, 0.384036, 0.046694, 0.046757, 0.0467349, 6e-06, 7e-06, 6.5e-06
0.38362, 0.383672, 0.383644, 0.046558, 0.046593, 0.0465807, 6e-06, 8e-06, 7e-06
0.396904, 0.396978, 0.396939, 0.050853, 0.050915, 0.0508882, 6e-06, 1e-05, 7e-06
0.388508, 0.388565, 0.388539, 0.046456, 0.04649, 0.0464776, 6e-06, 8e-06, 7.25e-06
0.384763, 0.384814, 0.384786, 0.046796, 0.046834, 0.0468194, 7e-06, 8e-06, 7.25e-06
0.384128, 0.384197, 0.38416, 0.046666, 0.046721, 0.0466973, 5e-06, 8e-06, 7.125e-06
0.383953, 0.384005, 0.383976, 0.046678, 0.046726, 0.0467028, 7e-06, 8e-06, 7.375e-06
0.383768, 0.383825, 0.383794, 0.046497, 0.046534, 0.0465215, 7e-06, 7e-06, 7e-06
0.383944, 0.384005, 0.383971, 0.046825, 0.046874, 0.046855, 6e-06, 8e-06, 7e-06
0.383899, 0.383936, 0.383918, 0.046492, 0.046526, 0.0465061, 6e-06, 8e-06, 7e-06
0.384621, 0.384694, 0.384657, 0.04656, 0.046616, 0.046593, 6e-06, 7e-06, 6.75e-06
0.383836, 0.38389, 0.383857, 0.046722, 0.046769, 0.0467508, 7e-06, 8e-06, 7.125e-06
0.383999, 0.384036, 0.384015, 0.046506, 0.046541, 0.0465229, 6e-06, 7e-06, 6.75e-06
0.384063, 0.384156, 0.384098, 0.046522, 0.046605, 0.0465645, 7e-06, 8e-06, 7.375e-06
0.38459, 0.384658, 0.38462, 0.046544, 0.046599, 0.0465781, 6e-06, 8e-06, 7.5e-06
0.384693, 0.384747, 0.384718, 0.046664, 0.046705, 0.0466885, 5e-06, 8e-06, 7.25e-06
0.383946, 0.384004, 0.383974, 0.046433, 0.046477, 0.0464591, 6e-06, 7e-06, 6.625e-06
0.38475, 0.3848, 0.384772, 0.04646, 0.04651, 0.0464889, 6e-06, 7e-06, 6.875e-06
0.384463, 0.384522, 0.384492, 0.04667, 0.046729, 0.0467087, 7e-06, 8e-06, 7.125e-06
0.384365, 0.384441, 0.384396, 0.046527, 0.04659, 0.046567, 6e-06, 8e-06, 7.125e-06
0.383964, 0.38401, 0.383987, 0.046556, 0.046587, 0.0465766, 6e-06, 8e-06, 7.25e-06
0.385623, 0.385674, 0.385646, 0.046505, 0.046552, 0.0465279, 6e-06, 8e-06, 7e-06
0.384118, 0.384199, 0.384152, 0.046664, 0.04673, 0.0467068, 6e-06, 8e-06, 7e-06
0.383949, 0.384001, 0.383973, 0.04665, 0.04669, 0.0466745, 7e-06, 8e-06, 7.5e-06
0.384375, 0.384432, 0.3844, 0.046715, 0.046759, 0.0467411, 8e-06, 8e-06, 8e-06
0.384411, 0.384477, 0.384444, 0.04645, 0.046511, 0.0464917, 7e-06, 8e-06, 7.125e-06
0.383956, 0.384013, 0.383985, 0.046393, 0.046444, 0.0464299, 7e-06, 8e-06, 7.125e-06
0.384118, 0.384179, 0.38415, 0.04643, 0.046483, 0.0464667, 7e-06, 8e-06, 7.125e-06
0.384314, 0.384369, 0.384342, 0.046516, 0.046553, 0.0465386, 6e-06, 8e-06, 7.125e-06
0.384763, 0.384817, 0.38479, 0.046557, 0.046594, 0.0465794, 6e-06, 8e-06, 7.75e-06
0.384205, 0.384266, 0.384234, 0.046922, 0.046984, 0.046962, 7e-06, 8e-06, 7.375e-06
0.384249, 0.384308, 0.384277, 0.046507, 0.046567, 0.0465467, 7e-06, 8e-06, 7.375e-06
0.384092, 0.384141, 0.384113, 0.04656, 0.046607, 0.046585, 6e-06, 9e-06, 7.25e-06
0.384658, 0.384719, 0.384686, 0.046513, 0.046557, 0.0465408, 7e-06, 8e-06, 7.625e-06
0.385242, 0.385322, 0.385282, 0.046383, 0.046429, 0.0464151, 6e-06, 9e-06, 7.625e-06
0.384743, 0.384827, 0.384778, 0.046632, 0.046698, 0.0466752, 6e-06, 7e-06, 6.875e-06
0.384301, 0.384386, 0.384337, 0.046499, 0.046566, 0.0465443, 6e-06, 9e-06, 7.125e-06
0.38395, 0.384027, 0.383983, 0.046643, 0.046704, 0.0466844, 6e-06, 8e-06, 7.125e-06
0.384692, 0.384779, 0.384729, 0.046706, 0.046776, 0.0467522, 7e-06, 8e-06, 7.125e-06
0.384628, 0.384712, 0.384662, 0.046614, 0.046684, 0.0466596, 6e-06, 7e-06, 6.75e-06
0.384297, 0.384339, 0.384315, 0.046555, 0.04659, 0.0465772, 6e-06, 7e-06, 6.875e-06
0.384204, 0.384263, 0.384235, 0.046597, 0.046657, 0.0466348, 6e-06, 7e-06, 6.875e-06
0.384252, 0.38431, 0.384282, 0.046696, 0.046748, 0.0467336, 7e-06, 7e-06, 7e-06
0.383919, 0.384001, 0.383952, 0.046542, 0.046607, 0.0465846, 7e-06, 9e-06, 8e-06
0.384651, 0.384738, 0.384688, 0.046474, 0.046545, 0.0465209, 7e-06, 8e-06, 7.5e-06
0.384167, 0.384249, 0.3842, 0.046498, 0.046568, 0.0465424, 7e-06, 8e-06, 7.25e-06
0.383726, 0.383799, 0.383761, 0.046441, 0.046499, 0.046475, 6e-06, 8e-06, 7e-06
0.383795, 0.383881, 0.383831, 0.04668, 0.046754, 0.0467253, 6e-06, 8e-06, 7.5e-06
0.384209, 0.384294, 0.384245, 0.046636, 0.046704, 0.0466794, 6e-06, 8e-06, 7.25e-06
0.383825, 0.383905, 0.383857, 0.046559, 0.046628, 0.0466036, 6e-06, 8e-06, 6.75e-06
0.384205, 0.38429, 0.384241, 0.046631, 0.046698, 0.0466752, 5e-06, 7e-06, 6.5e-06
0.384948, 0.385009, 0.384977, 0.046574, 0.046642, 0.0466158, 6e-06, 7e-06, 6.875e-06
0.384605, 0.384647, 0.384623, 0.046387, 0.046421, 0.0464076, 5e-06, 8e-06, 6.5e-06
0.383827, 0.383907, 0.383861, 0.046417, 0.046483, 0.046459, 6e-06, 8e-06, 7.5e-06
0.384596, 0.384658, 0.384629, 0.046455, 0.046506, 0.0464914, 7e-06, 8e-06, 7.125e-06
0.383919, 0.383963, 0.383941, 0.04646, 0.0465, 0.0464773, 6e-06, 8e-06, 7.5e-06
0.384203, 0.384287, 0.384237, 0.04648, 0.046551, 0.0465253, 5e-06, 8e-06, 7e-06
0.383964, 0.384024, 0.383994, 0.046481, 0.046541, 0.0465199, 5e-06, 8e-06, 6.75e-06
0.384062, 0.384116, 0.384089, 0.046664, 0.046703, 0.0466864, 6e-06, 8e-06, 7e-06
0.384383, 0.384469, 0.384419, 0.046451, 0.046522, 0.0464973, 6e-06, 7e-06, 6.5e-06
0.384498, 0.38456, 0.384527, 0.04648, 0.046547, 0.0465215, 6e-06, 8e-06, 7.125e-06
0.384071, 0.384127, 0.384098, 0.046542, 0.0466, 0.0465805, 7e-06, 8e-06, 7.25e-06
0.383945, 0.383992, 0.383963, 0.04649, 0.046531, 0.0465145, 6e-06, 8e-06, 7e-06
0.383859, 0.383906, 0.383878, 0.046726, 0.046768, 0.0467491, 6e-06, 8e-06, 7.375e-06
0.384724, 0.384771, 0.384747, 0.046663, 0.04669, 0.0466811, 7e-06, 8e-06, 7.75e-06
0.384338, 0.384424, 0.384374, 0.046503, 0.046571, 0.046548, 7e-06, 7e-06, 7e-06
0.384031, 0.384092, 0.384062, 0.046339, 0.046396, 0.0463765, 6e-06, 8e-06, 7.625e-06
0.384029, 0.384082, 0.384054, 0.04657, 0.046615, 0.046594, 6e-06, 7e-06, 6.875e-06
0.383922, 0.383977, 0.383948, 0.046591, 0.046631, 0.0466157, 6e-06, 8e-06, 6.625e-06
0.384006, 0.384092, 0.384041, 0.04647, 0.046539, 0.0465159, 6e-06, 8e-06, 7.75e-06
0.384691, 0.384746, 0.38472, 0.046368, 0.046401, 0.0463904, 7e-06, 8e-06, 7.375e-06
0.384527, 0.384608, 0.38456, 0.046551, 0.046624, 0.0465965, 7e-06, 8e-06, 7.125e-06
0.38608, 0.386141, 0.38611, 0.047053, 0.047094, 0.0470797, 6e-06, 7e-06, 6.875e-06
0.383868, 0.383932, 0.383903, 0.046635, 0.04667, 0.0466569, 7e-06, 8e-06, 7.25e-06
0.384431, 0.384517, 0.384465, 0.046643, 0.046723, 0.0466919, 7e-06, 8e-06, 7.375e-06
0.386429, 0.386501, 0.386463, 0.046593, 0.046646, 0.0466246, 6e-06, 7e-06, 6.875e-06
0.383811, 0.383896, 0.383846, 0.046454, 0.046526, 0.0464989, 6e-06, 8e-06, 7.25e-06
0.384357, 0.384416, 0.384384, 0.046471, 0.046533, 0.0465119, 6e-06, 8e-06, 7.125e-06
0.383479, 0.38354, 0.383509, 0.046546, 0.0466, 0.0465844, 6e-06, 7e-06, 6.875e-06
0.384242, 0.384325, 0.384274, 0.046588, 0.046655, 0.0466335, 6e-06, 7e-06, 6.875e-06
0.384185, 0.384241, 0.38421, 0.04659, 0.046637, 0.0466162, 7e-06, 7e-06, 7e-06
0.383754, 0.383833, 0.383786, 0.046606, 0.046674, 0.0466501, 6e-06, 8e-06, 6.875e-06
0.383646, 0.383703, 0.383673, 0.046488, 0.046545, 0.0465266, 6e-06, 7e-06, 6.875e-06
0.392819, 0.392875, 0.392846, 0.04697, 0.047013, 0.0469949, 7e-06, 8e-06, 7.125e-06
0.384353, 0.384437, 0.384387, 0.046582, 0.046651, 0.0466274, 7e-06, 9e-06, 7.625e-06
0.384661, 0.384716, 0.384687, 0.046612, 0.046669, 0.0466521, 6e-06, 8e-06, 7e-06
0.385011, 0.385089, 0.38504, 0.046714, 0.046782, 0.046759, 6e-06, 7e-06, 6.5e-06
0.415795, 0.415845, 0.415819, 0.046935, 0.046983, 0.0469566, 6e-06, 9e-06, 7.25e-06
0.385595, 0.385654, 0.385623, 0.04657, 0.046627, 0.0466103, 6e-06, 7e-06, 6.875e-06
0.384347, 0.38444, 0.384386, 0.046498, 0.046571, 0.0465456, 6e-06, 8e-06, 6.75e-06
0.383781, 0.383838, 0.383809, 0.046632, 0.046675, 0.0466572, 6e-06, 8e-06, 7e-06
0.383917, 0.384, 0.38395, 0.046613, 0.04668, 0.0466594, 5e-06, 8e-06, 6.625e-06
0.384093, 0.384138, 0.384109, 0.046556, 0.046598, 0.0465802, 6e-06, 8e-06, 6.875e-06
0.384588, 0.384634, 0.384611, 0.046602, 0.046632, 0.0466209, 7e-06, 9e-06, 7.875e-06
0.384013, 0.384109, 0.384059, 0.046712, 0.04678, 0.0467556, 8e-06, 9e-06, 8.5e-06
0.385491, 0.385556, 0.385519, 0.046609, 0.046678, 0.0466541, 5e-06, 8e-06, 6.875e-06
0.384621, 0.384718, 0.384669, 0.046366, 0.046438, 0.0464042, 6e-06, 7e-06, 6.625e-06
0.38377, 0.383838, 0.383805, 0.04644, 0.046507, 0.0464829, 6e-06, 7e-06, 6.875e-06
0.384895, 0.384982, 0.384935, 0.046444, 0.046517, 0.0464845, 6e-06, 8e-06, 7.125e-06
0.385087, 0.38516, 0.385121, 0.046348, 0.046402, 0.0463805, 6e-06, 7e-06, 6.75e-06
0.383829, 0.383897, 0.383861, 0.046402, 0.046459, 0.0464345, 7e-06, 8e-06, 7.125e-06
0.384879, 0.384946, 0.38491, 0.046648, 0.046703, 0.0466802, 6e-06, 8e-06, 6.75e-06
0.385008, 0.385101, 0.385048, 0.046605, 0.046679, 0.046652, 6e-06, 7e-06, 6.875e-06
0.383975, 0.384058, 0.38401, 0.046384, 0.04645, 0.0464269, 7e-06, 8e-06, 7.375e-06
0.384397, 0.384482, 0.384433, 0.046627, 0.046697, 0.0466719, 8e-06, 9e-06, 8.5e-06
0.384198, 0.384249, 0.384221, 0.046478, 0.046514, 0.0465012, 6e-06, 8e-06, 7.125e-06
0.386841, 0.386905, 0.386873, 0.046582, 0.046628, 0.0466089, 7e-06, 7e-06, 7e-06
0.384538, 0.384607, 0.384571, 0.046475, 0.046528, 0.0465059, 6e-06, 7e-06, 6.875e-06
0.384181, 0.384239, 0.384211, 0.046538, 0.046578, 0.0465625, 7e-06, 7e-06, 7e-06
0.383758, 0.383804, 0.383774, 0.046599, 0.04664, 0.046624, 5e-06, 8e-06, 7.125e-06
0.383658, 0.383716, 0.383684, 0.046595, 0.046658, 0.0466368, 6e-06, 8e-06, 7.625e-06
0.383379, 0.38346, 0.383412, 0.046836, 0.046903, 0.0468802, 5e-06, 8e-06, 6.875e-06
0.384073, 0.384132, 0.384103, 0.046583, 0.046642, 0.0466218, 7e-06, 8e-06, 7.625e-06
0.383934, 0.38399, 0.383961, 0.046625, 0.046683, 0.046664, 7e-06, 8e-06, 7.375e-06
0.393009, 0.393067, 0.393036, 0.047053, 0.047114, 0.0470931, 7e-06, 1e-05, 8.25e-06
0.383452, 0.383532, 0.383485, 0.046779, 0.046843, 0.0468219, 7e-06, 9e-06, 7.5e-06
0.383983, 0.384043, 0.38401, 0.046528, 0.046573, 0.046556, 7e-06, 8e-06, 7.125e-06
0.383865, 0.383923, 0.383894, 0.046605, 0.046663, 0.0466442, 6e-06, 8e-06, 7e-06
0.383668, 0.383759, 0.383706, 0.046569, 0.046644, 0.0466174, 6e-06, 8e-06, 6.75e-06
0.383897, 0.383957, 0.383924, 0.046514, 0.046577, 0.0465561, 6e-06, 7e-06, 6.875e-06
0.396259, 0.396314, 0.396283, 0.046948, 0.046994, 0.0469751, 7e-06, 9e-06, 7.25e-06
0.383796, 0.383879, 0.383831, 0.046669, 0.046738, 0.0467136, 6e-06, 7e-06, 6.875e-06
0.383527, 0.383575, 0.383545, 0.046556, 0.046599, 0.0465822, 6e-06, 8e-06, 6.375e-06
0.384063, 0.384124, 0.384094, 0.046525, 0.04658, 0.0465635, 7e-06, 8e-06, 7.375e-06
0.384139, 0.384203, 0.384169, 0.046437, 0.046487, 0.0464671, 7e-06, 8e-06, 7.625e-06
0.393918, 0.393969, 0.393943, 0.046495, 0.046527, 0.0465164, 6e-06, 8e-06, 7.25e-06
0.385219, 0.385287, 0.385249, 0.046653, 0.046701, 0.0466873, 7e-06, 7e-06, 7e-06
