Time step, Pipe time (min), Pipe time (max), Pipe time (ave), Rend time (min), Rend time (max), Rend time (ave), Save time (min), Save time (max), Save time (ave), Comp time (min), Comp time (max), Comp time (ave)
12560, 0.002057, 0.004075, 0.00318237, 0.097293, 0.403046, 0.249622, 0, 0.014457, 0.00180763, 0.00181, 0.308021, 0.153306
12570, 0.002101, 0.003781, 0.00291975, 0.096159, 0.404694, 0.238981, 0, 0.014362, 0.00179538, 0.001977, 0.30884, 0.164784
12580, 0.002092, 0.00408, 0.0028675, 0.096674, 0.395318, 0.237303, 0, 0.014296, 0.00178738, 0.001935, 0.301897, 0.15807
12590, 0.002121, 0.004093, 0.0031725, 0.098158, 0.404342, 0.250883, 0, 0.014318, 0.00178975, 0.001931, 0.307849, 0.153493
12410, 0.002213, 0.003599, 0.00285163, 0.096027, 0.41877, 0.239234, 0, 0.014346, 0.00179338, 0.001957, 0.321629, 0.177967
12420, 0.00211, 0.003745, 0.00280163, 0.096581, 0.399884, 0.244015, 0, 0.014277, 0.00178475, 0.001764, 0.306406, 0.156479
12430, 0.002225, 0.00356, 0.00298663, 0.098919, 0.363391, 0.246712, 0, 0.014334, 0.00179213, 0.002521, 0.280672, 0.130902
12440, 0.002103, 0.003506, 0.0028615, 0.095403, 0.421445, 0.247295, 0, 0.015487, 0.00193625, 0.001954, 0.32633, 0.173179
12450, 0.002491, 0.003521, 0.0031895, 0.096587, 0.417157, 0.250139, 0, 0.014454, 0.00180713, 0.001929, 0.323086, 0.167103
12460, 0.002222, 0.004318, 0.00311738, 0.097996, 0.444683, 0.258861, 0, 0.014298, 0.00178763, 0.001953, 0.347059, 0.184082
12470, 0.002236, 0.004161, 0.00312762, 0.09585, 0.420252, 0.248937, 0, 0.014299, 0.00178763, 0.001942, 0.324746, 0.169421
12480, 0.002001, 0.00357, 0.00280288, 0.100136, 0.358469, 0.235946, 0, 0.015573, 0.00194688, 0.002512, 0.279608, 0.14052
12490, 0.001993, 0.004296, 0.00303537, 0.096925, 0.395439, 0.237772, 0, 0.014852, 0.00185688, 0.00195, 0.301565, 0.157933
12500, 0.002016, 0.003734, 0.00309263, 0.144008, 0.399228, 0.257216, 0, 0.014337, 0.00179225, 0.001812, 0.256947, 0.142343
12510, 0.002116, 0.006311, 0.00331938, 0.097585, 0.397264, 0.239925, 0, 0.01434, 0.0017925, 0.001916, 0.300774, 0.155906
12520, 0.002035, 0.004245, 0.00296225, 0.097116, 0.407107, 0.245118, 0, 0.014587, 0.00182375, 0.001934, 0.310443, 0.161128
12530, 0.002041, 0.00407, 0.002781, 0.09605, 0.36138, 0.227129, 0, 0.014753, 0.00184438, 0.00249, 0.275659, 0.142621
12540, 0.002111, 0.004156, 0.00316687, 0.096444, 0.399971, 0.240153, 0, 0.014606, 0.00182588, 0.001885, 0.30564, 0.158965
12550, 0.002004, 0.004827, 0.00315875, 0.096987, 0.406266, 0.247099, 0, 0.014868, 0.00185862, 0.001818, 0.311124, 0.158734
12560, 0.002115, 0.004341, 0.00307963, 0.098659, 0.424021, 0.255261, 0, 0.014872, 0.00185912, 0.001952, 0.326971, 0.166934
12570, 0.002073, 0.003383, 0.00267863, 0.097991, 0.424409, 0.255142, 0, 0.014884, 0.00186112, 0.001936, 0.328583, 0.168195
12580, 0.002103, 0.003485, 0.002823, 0.094228, 0.435244, 0.2535, 0, 0.015154, 0.00189475, 0.001922, 0.344158, 0.181507
12590, 0.002129, 0.003838, 0.0028185, 0.089973, 0.488278, 0.265726, 0, 0.015143, 0.001893, 0.001822, 0.401784, 0.222743
12410, 0.002135, 0.004069, 0.00277475, 0.090161, 0.487127, 0.269587, 0, 0.014808, 0.001851, 0.001863, 0.400251, 0.217646
12420, 0.002142, 0.004217, 0.00301938, 0.094914, 0.445984, 0.259505, 0, 0.015095, 0.00188725, 0.002485, 0.37589, 0.207901
12430, 0.002117, 0.003772, 0.00285162, 0.089118, 0.455877, 0.257205, 0, 0.014832, 0.00185438, 0.001851, 0.370481, 0.198873
12440, 0.002068, 0.003316, 0.00256112, 0.093347, 0.496429, 0.254328, 0, 0.015084, 0.00188563, 0.001935, 0.405074, 0.241108
12450, 0.002091, 0.004011, 0.0027575, 0.088618, 0.573197, 0.279141, 0, 0.014869, 0.00185888, 0.002023, 0.486891, 0.292777
12460, 0.002054, 0.004536, 0.0027295, 0.089091, 0.432123, 0.251984, 0, 0.015274, 0.00190925, 0.001833, 0.34505, 0.178578
12470, 0.00212, 0.004018, 0.00303575, 0.092884, 0.441715, 0.257497, 0, 0.015383, 0.00192287, 0.001809, 0.352396, 0.18434
12480, 0.001999, 0.004106, 0.00277825, 0.097223, 0.525793, 0.264055, 0, 0.014882, 0.00186063, 0.001802, 0.431492, 0.262008
12490, 0.002124, 0.003204, 0.00257562, 0.091953, 0.445005, 0.255474, 0, 0.015184, 0.0018985, 0.00195, 0.355508, 0.189606
12500, 0.002142, 0.004072, 0.00306062, 0.088975, 0.450314, 0.25722, 0, 0.014887, 0.00186113, 0.001849, 0.364719, 0.192996
12510, 0.002019, 0.003544, 0.00279, 0.088476, 0.383849, 0.236648, 0, 0.015111, 0.001889, 0.002499, 0.319197, 0.168331
12520, 0.002091, 0.003412, 0.00251975, 0.088055, 0.453925, 0.249695, 0, 0.01508, 0.00188513, 0.002416, 0.369513, 0.205281
12530, 0.002122, 0.003754, 0.002929, 0.089825, 0.541615, 0.275123, 0, 0.015022, 0.00187813, 0.00185, 0.454674, 0.26627
12540, 0.002197, 0.003999, 0.0028645, 0.088797, 0.448807, 0.257729, 0, 0.014922, 0.00186525, 0.001959, 0.363293, 0.191783
12550, 0.002163, 0.004105, 0.00308362, 0.089698, 0.444466, 0.249271, 0, 0.015061, 0.00188275, 0.001933, 0.358573, 0.195637
12560, 0.002168, 0.004107, 0.0031465, 0.094478, 0.481116, 0.255733, 0, 0.015136, 0.0018925, 0.001971, 0.389846, 0.225066
12570, 0.002075, 0.00409, 0.003031, 0.094593, 0.442924, 0.255451, 0, 0.015063, 0.00188287, 0.001957, 0.351482, 0.187385
12580, 0.002089, 0.00409, 0.00287937, 0.093871, 0.473099, 0.259145, 0, 0.015041, 0.0018805, 0.001933, 0.381255, 0.212693
12590, 0.002129, 0.004238, 0.00303087, 0.088524, 0.447106, 0.256683, 0, 0.014803, 0.00185037, 0.001918, 0.361813, 0.190793
12410, 0.002136, 0.003649, 0.00294687, 0.088609, 0.424178, 0.245892, 0, 0.014887, 0.001861, 0.001968, 0.337986, 0.178013
12420, 0.002139, 0.004078, 0.00301838, 0.088617, 0.423882, 0.240065, 0, 0.014915, 0.0018645, 0.001965, 0.337758, 0.183506
12430, 0.002415, 0.003572, 0.00287863, 0.088665, 0.42027, 0.245308, 0, 0.015294, 0.00191187, 0.001957, 0.334494, 0.175222
12440, 0.002122, 0.00429, 0.00319475, 0.094767, 0.49264, 0.268588, 0, 0.014954, 0.00186925, 0.001954, 0.401868, 0.224437
12450, 0.002541, 0.00428, 0.00345238, 0.088586, 0.443195, 0.269671, 0, 0.015176, 0.00189737, 0.00195, 0.357971, 0.173501
12460, 0.00212, 0.004424, 0.00287338, 0.09257, 0.556895, 0.265423, 0, 0.01516, 0.00189538, 0.001974, 0.468601, 0.29264
12470, 0.002098, 0.003997, 0.00286625, 0.088594, 0.547295, 0.276073, 0, 0.015203, 0.00190038, 0.00185, 0.460866, 0.269829
12480, 0.002129, 0.004142, 0.0028545, 0.088697, 0.448225, 0.263939, 0, 0.015056, 0.00188225, 0.001833, 0.362532, 0.184039
12490, 0.002093, 0.004195, 0.003033, 0.088486, 0.482135, 0.257699, 0, 0.014914, 0.0018645, 0.001935, 0.397472, 0.224703
12500, 0.002112, 0.004161, 0.0027705, 0.088561, 0.442889, 0.254457, 0, 0.015016, 0.0018775, 0.001925, 0.358065, 0.188912
12510, 0.002083, 0.004214, 0.00275563, 0.088638, 0.45303, 0.247534, 0, 0.014875, 0.00185938, 0.001985, 0.367738, 0.205626
12520, 0.002094, 0.003743, 0.0030115, 0.088885, 0.520053, 0.270824, 0, 0.015201, 0.00190038, 0.001802, 0.434631, 0.248805
12530, 0.002134, 0.004232, 0.00307513, 0.091497, 0.483382, 0.272608, 0, 0.014946, 0.0018685, 0.001822, 0.395505, 0.211132
12540, 0.00211, 0.003599, 0.00271375, 0.091209, 0.485879, 0.263551, 0, 0.015116, 0.00188975, 0.001984, 0.398169, 0.222636
12550, 0.002114, 0.003536, 0.00269613, 0.095743, 0.515117, 0.284001, 0, 0.014788, 0.00184863, 0.001806, 0.420891, 0.22985
12560, 0.002081, 0.003709, 0.00276688, 0.093788, 0.487611, 0.260793, 0, 0.014907, 0.00186375, 0.001974, 0.397439, 0.227145
12570, 0.002096, 0.003522, 0.00265112, 0.090055, 0.43998, 0.256012, 0, 0.015177, 0.00189725, 0.001935, 0.353257, 0.184259
12580, 0.002083, 0.003325, 0.00261338, 0.089319, 0.384515, 0.242856, 0, 0.014957, 0.00186975, 0.002483, 0.319357, 0.162859
12590, 0.002078, 0.003572, 0.00275713, 0.096061, 0.422678, 0.246801, 0, 0.014997, 0.00187513, 0.001938, 0.330025, 0.176196
12610, 0.002082, 0.003875, 0.00328663, 0.089977, 0.405647, 0.239275, 0, 0.014904, 0.00186338, 0.001905, 0.317471, 0.165834
12620, 0.002155, 0.003892, 0.003308, 0.096227, 0.428123, 0.249298, 0, 0.014642, 0.00183063, 0.001917, 0.333203, 0.178319
12630, 0.002099, 0.003934, 0.00299263, 0.090317, 0.437352, 0.242603, 0, 0.014606, 0.001826, 0.001906, 0.349836, 0.194295
12640, 0.002114, 0.004203, 0.0032475, 0.090262, 0.40081, 0.243432, 0, 0.014601, 0.00182538, 0.001915, 0.313555, 0.154849
12650, 0.002116, 0.003594, 0.00285675, 0.090947, 0.364382, 0.240824, 0, 0.01469, 0.00183637, 0.002492, 0.294626, 0.141484
12660, 0.002104, 0.003744, 0.002889, 0.096272, 0.420906, 0.254904, 0, 0.014629, 0.001829, 0.001953, 0.326399, 0.164491
12670, 0.002318, 0.00385, 0.0031965, 0.132633, 0.417506, 0.257855, 0, 0.014383, 0.001798, 0.001922, 0.286708, 0.158993
12680, 0.002003, 0.003744, 0.00277213, 0.088682, 0.410622, 0.254687, 0, 0.015051, 0.0018815, 0.001806, 0.325055, 0.155974
12690, 0.002122, 0.003788, 0.00293337, 0.088356, 0.49452, 0.264024, 0, 0.014992, 0.00187425, 0.001852, 0.409425, 0.230417
12700, 0.00208, 0.003876, 0.00308525, 0.088637, 0.506408, 0.266357, 0, 0.014975, 0.00187213, 0.001841, 0.42121, 0.24018
12710, 0.00202, 0.003835, 0.0027735, 0.094726, 0.557867, 0.276333, 0, 0.015213, 0.00190175, 0.001813, 0.466707, 0.281804
12720, 0.002036, 0.003832, 0.0026055, 0.088494, 0.491837, 0.266365, 0, 0.015019, 0.00187763, 0.001849, 0.406986, 0.225979
12730, 0.002142, 0.003902, 0.003219, 0.088823, 0.437564, 0.270423, 0, 0.015099, 0.0018875, 0.001844, 0.352171, 0.166844
12740, 0.002092, 0.003515, 0.00276837, 0.091654, 0.432819, 0.252533, 0, 0.014933, 0.00186688, 0.00193, 0.344372, 0.180185
12750, 0.002103, 0.003379, 0.00273563, 0.08874, 0.445012, 0.262016, 0, 0.015235, 0.0019045, 0.001809, 0.358193, 0.181915
12760, 0.002111, 0.003743, 0.00276625, 0.093029, 0.444849, 0.272059, 0, 0.01494, 0.00186788, 0.00184, 0.355109, 0.172987
12770, 0.002089, 0.003751, 0.00291487, 0.088467, 0.528069, 0.270913, 0, 0.014929, 0.00186638, 0.001833, 0.442944, 0.257311
12780, 0.002109, 0.00373, 0.00262338, 0.093725, 0.415426, 0.253343, 0, 0.015205, 0.00190088, 0.001872, 0.325006, 0.161835
12790, 0.002113, 0.003597, 0.00259425, 0.091705, 0.452567, 0.265072, 0, 0.015211, 0.00190163, 0.001969, 0.364299, 0.187877
12610, 0.002066, 0.003756, 0.00279438, 0.089091, 0.529329, 0.265229, 0, 0.015126, 0.001891, 0.001849, 0.443645, 0.264015
12620, 0.002177, 0.003884, 0.00294263, 0.088075, 0.49217, 0.263321, 0, 0.015154, 0.00189425, 0.001856, 0.40672, 0.229219
12630, 0.002106, 0.003771, 0.0024975, 0.088306, 0.435033, 0.246989, 0, 0.015113, 0.00188938, 0.001955, 0.348777, 0.187242
12640, 0.002121, 0.003306, 0.00248575, 0.088269, 0.386311, 0.240867, 0, 0.015144, 0.00189325, 0.002558, 0.323117, 0.167432
12650, 0.002065, 0.004049, 0.00287925, 0.091192, 0.566937, 0.269622, 0, 0.015132, 0.0018915, 0.001854, 0.479346, 0.297505
12660, 0.002063, 0.003393, 0.00266813, 0.088439, 0.385592, 0.245727, 0, 0.015232, 0.00190412, 0.002484, 0.321076, 0.160721
12670, 0.002051, 0.003619, 0.00270138, 0.088789, 0.442563, 0.253922, 0, 0.015218, 0.00190262, 0.001821, 0.356028, 0.18761
12680, 0.002129, 0.003733, 0.00285087, 0.09062, 0.482096, 0.273875, 0, 0.015095, 0.001887, 0.00184, 0.394691, 0.208128
12690, 0.002, 0.004529, 0.00308138, 0.098127, 0.561486, 0.277183, 0, 0.015042, 0.0018805, 0.002539, 0.49508, 0.311688
12700, 0.002141, 0.003883, 0.00299013, 0.088492, 0.473395, 0.259119, 0, 0.015035, 0.00187963, 0.001983, 0.386989, 0.212812
12710, 0.002092, 0.003493, 0.00281237, 0.088405, 0.573417, 0.27684, 0, 0.023722, 0.0029655, 0.00333, 0.518391, 0.325595
12720, 0.002019, 0.004562, 0.00279238, 0.089195, 0.449272, 0.257183, 0, 0.014868, 0.00185888, 0.002557, 0.391771, 0.21978
12730, 0.00216, 0.003922, 0.002944, 0.088819, 0.440027, 0.259285, 0, 0.015008, 0.00187625, 0.001946, 0.353134, 0.179383
12740, 0.002031, 0.003939, 0.00294525, 0.096505, 0.450149, 0.268514, 0, 0.014764, 0.00184575, 0.001784, 0.355712, 0.181714
12750, 0.002139, 0.003971, 0.00300588, 0.090983, 0.425298, 0.254067, 0, 0.014943, 0.00186838, 0.00192, 0.337152, 0.17081
12760, 0.002053, 0.003424, 0.00276688, 0.093062, 0.387745, 0.253505, 0, 0.014859, 0.00185775, 0.002544, 0.318942, 0.155273
12770, 0.002086, 0.00329, 0.00260063, 0.097741, 0.372538, 0.238015, 0, 0.014908, 0.001864, 0.002563, 0.29643, 0.152789
12780, 0.002443, 0.003881, 0.00314425, 0.089938, 0.482477, 0.259906, 0, 0.014768, 0.00184625, 0.001825, 0.395522, 0.222438
12790, 0.002382, 0.003555, 0.003205, 0.096772, 0.411659, 0.25527, 0, 0.014673, 0.00183438, 0.001936, 0.31635, 0.155644
12610, 0.002202, 0.004741, 0.00352975, 0.091088, 0.401479, 0.238473, 0, 0.014572, 0.00182175, 0.001932, 0.312986, 0.163118
12620, 0.002069, 0.003646, 0.00313475, 0.097847, 0.407639, 0.25153, 0, 0.014563, 0.00182063, 0.001911, 0.313039, 0.156346
12630, 0.002103, 0.004352, 0.00314263, 0.095689, 0.383447, 0.241978, 0, 0.014408, 0.00180138, 0.001945, 0.292046, 0.142747
12640, 0.002662, 0.004662, 0.00334725, 0.094733, 0.39688, 0.246526, 0, 0.014314, 0.00178925, 0.00181, 0.304078, 0.150367
12650, 0.002116, 0.00473, 0.00350838, 0.091145, 0.399894, 0.243702, 0, 0.014312, 0.00178938, 0.001843, 0.311613, 0.156258
12660, 0.002358, 0.003769, 0.00324113, 0.094918, 0.358826, 0.246281, 0, 0.014425, 0.00180338, 0.002453, 0.282081, 0.128972
12670, 0.002108, 0.003865, 0.00320363, 0.095987, 0.388057, 0.236942, 0, 0.014309, 0.00178888, 0.001892, 0.295263, 0.150735
12680, 0.001983, 0.004569, 0.00313725, 0.100412, 0.415056, 0.259945, 0, 0.014744, 0.00184325, 0.00185, 0.31898, 0.156487
12690, 0.002141, 0.003477, 0.00301137, 0.092535, 0.447264, 0.265725, 0, 0.015005, 0.00187562, 0.004562, 0.360845, 0.184168
12700, 0.00218, 0.004088, 0.003136, 0.088585, 0.455755, 0.261424, 0, 0.014995, 0.0018745, 0.001948, 0.370159, 0.193864
12710, 0.002108, 0.00437, 0.0027895, 0.08973, 0.412687, 0.250719, 0, 0.01491, 0.00186388, 0.001985, 0.326907, 0.162704
12720, 0.002037, 0.004318, 0.0030515, 0.088862, 0.419401, 0.24886, 0, 0.015062, 0.001883, 0.002018, 0.334427, 0.170949
12730, 0.002166, 0.004011, 0.00314412, 0.088895, 0.446627, 0.264631, 0, 0.015059, 0.0018825, 0.001926, 0.360634, 0.18135
12740, 0.002284, 0.003641, 0.00294362, 0.091896, 0.445769, 0.26135, 0, 0.014839, 0.00185513, 0.001842, 0.356296, 0.183595
12750, 0.002089, 0.003675, 0.00294775, 0.088237, 0.39406, 0.243763, 0, 0.014883, 0.00186063, 0.00249, 0.332897, 0.174114
12760, 0.002091, 0.003726, 0.00263187, 0.088329, 0.440727, 0.239275, 0, 0.014971, 0.00187175, 0.001853, 0.354541, 0.200935
12770, 0.002075, 0.003643, 0.00285025, 0.090906, 0.452105, 0.255988, 0, 0.014892, 0.00186163, 0.001954, 0.364053, 0.196172
12780, 0.002111, 0.003685, 0.00285788, 0.094772, 0.454782, 0.259118, 0, 0.014988, 0.00187362, 0.001952, 0.362914, 0.195307
12790, 0.002084, 0.003668, 0.00297738, 0.09136, 0.386808, 0.242915, 0, 0.014875, 0.00185988, 0.002531, 0.319963, 0.165252
12610, 0.002288, 0.003701, 0.0028985, 0.098599, 0.441932, 0.256683, 0, 0.015012, 0.00187662, 0.001938, 0.345431, 0.184349
12620, 0.002124, 0.0041, 0.0031195, 0.088895, 0.43518, 0.256051, 0, 0.01519, 0.00189887, 0.002002, 0.349577, 0.178987
12630, 0.002087, 0.004054, 0.00309263, 0.093492, 0.447849, 0.277933, 0, 0.014919, 0.001865, 0.001839, 0.357837, 0.169813
12640, 0.002186, 0.003876, 0.00301725, 0.091457, 0.421217, 0.244684, 0, 0.015138, 0.00189263, 0.002006, 0.332239, 0.175819
12650, 0.002233, 0.004039, 0.00286413, 0.088675, 0.447377, 0.248381, 0, 0.0154, 0.00192538, 0.002023, 0.362066, 0.199194
12660, 0.002056, 0.003975, 0.00281625, 0.087613, 0.462143, 0.256391, 0, 0.015266, 0.00190825, 0.001965, 0.377338, 0.205863
12670, 0.00206, 0.004261, 0.00301675, 0.100766, 0.523905, 0.27518, 0, 0.015009, 0.00187625, 0.001947, 0.426147, 0.248505
12680, 0.001979, 0.005108, 0.00308012, 0.19834, 0.716028, 0.476719, 0, 0.08807, 0.0110087, 0.189944, 0.788594, 0.49286
12690, 0.002624, 0.004601, 0.00394025, 0.097121, 0.4645, 0.266299, 0, 0.015177, 0.00189713, 0.001993, 0.37363, 0.199046
12700, 0.002581, 0.00484, 0.00373637, 0.097254, 0.533831, 0.284697, 0, 0.014912, 0.00186463, 0.002013, 0.440776, 0.249474
12710, 0.00252, 0.004424, 0.00343525, 0.090201, 0.543096, 0.270189, 0, 0.015413, 0.00192688, 0.001986, 0.455654, 0.272323
12720, 0.002541, 0.005478, 0.00352375, 0.088916, 0.566752, 0.272693, 0, 0.015275, 0.00190975, 0.001979, 0.482761, 0.295086
12730, 0.002533, 0.005639, 0.00394187, 0.088798, 0.558156, 0.283997, 0, 0.015434, 0.00192925, 0.001863, 0.474312, 0.27501
12740, 0.002579, 0.005944, 0.00379787, 0.091497, 0.390613, 0.246525, 0, 0.015418, 0.0019275, 0.002561, 0.319497, 0.160897
12750, 0.00256, 0.006771, 0.004262, 0.088563, 0.564807, 0.271847, 0, 0.015494, 0.00193713, 0.001836, 0.482112, 0.294595
12760, 0.002573, 0.006899, 0.00448888, 0.089378, 0.559932, 0.278041, 0, 0.015089, 0.0018865, 0.001842, 0.476302, 0.283241
12770, 0.002508, 0.00661, 0.00395863, 0.091923, 0.531856, 0.27151, 0, 0.015437, 0.00192988, 0.002012, 0.446031, 0.26252
12780, 0.002491, 0.006972, 0.00389025, 0.088993, 0.560259, 0.279745, 0, 0.015818, 0.00197725, 0.001836, 0.477513, 0.282881
12790, 0.002505, 0.006304, 0.00419825, 0.088376, 0.56114, 0.288128, 0, 0.015205, 0.001901, 0.001826, 0.478123, 0.274152
12610, 0.00211, 0.004697, 0.00339838, 0.091184, 0.458485, 0.247567, 0, 0.014863, 0.00185838, 0.001848, 0.370803, 0.210608
12620, 0.002506, 0.006588, 0.0040665, 0.088565, 0.396342, 0.248717, 0, 0.014908, 0.00186388, 0.002611, 0.330719, 0.166393
12630, 0.002093, 0.007478, 0.00437825, 0.088359, 0.414164, 0.250562, 0, 0.014671, 0.00183413, 0.001922, 0.329743, 0.163073
12640, 0.002076, 0.006164, 0.00381463, 0.088989, 0.584534, 0.265664, 0, 0.015006, 0.00187588, 0.001844, 0.501562, 0.320728
12650, 0.002081, 0.007029, 0.00413175, 0.089828, 0.411557, 0.243859, 0, 0.014293, 0.00178675, 0.001983, 0.327857, 0.169689
12660, 0.002027, 0.00679, 0.00364025, 0.088468, 0.593777, 0.261249, 0, 0.014769, 0.00184613, 0.002558, 0.512894, 0.335883
12670, 0.002002, 0.008436, 0.00456975, 0.090218, 0.586438, 0.285723, 0, 0.014258, 0.00178275, 0.001844, 0.504517, 0.303957
12680, 0.002066, 0.006356, 0.0041955, 0.088656, 0.592886, 0.300047, 0, 0.01476, 0.00184512, 0.002549, 0.511362, 0.295175
12690, 0.002079, 0.004692, 0.003026, 0.098143, 0.411514, 0.257577, 0, 0.015148, 0.00189363, 0.001939, 0.316838, 0.153931
12700, 0.002075, 0.004312, 0.00312187, 0.095876, 0.527709, 0.272237, 0, 0.015268, 0.00190863, 0.001851, 0.435975, 0.255646
12710, 0.002057, 0.004347, 0.00298825, 0.097736, 0.557877, 0.276003, 0, 0.015329, 0.00191638, 0.002, 0.464318, 0.282299
12720, 0.002046, 0.00454, 0.00294425, 0.094548, 0.454655, 0.256064, 0, 0.015079, 0.00188538, 0.001827, 0.364345, 0.199079
12730, 0.00205, 0.003926, 0.00306238, 0.095259, 0.415844, 0.256964, 0, 0.015454, 0.00193213, 0.001952, 0.324008, 0.158676
12740, 0.002049, 0.005012, 0.00303413, 0.098826, 0.561679, 0.262569, 0, 0.015262, 0.00190788, 0.001842, 0.46759, 0.300299
12750, 0.002104, 0.00402, 0.003279, 0.099138, 0.556892, 0.288426, 0, 0.015419, 0.00192737, 0.002006, 0.460685, 0.267562
12760, 0.002052, 0.004163, 0.00308475, 0.099446, 0.39467, 0.254926, 0, 0.015264, 0.00190837, 0.002604, 0.315615, 0.156542
12770, 0.00204, 0.006442, 0.00407937, 0.097388, 0.46411, 0.27348, 0, 0.015523, 0.00194088, 0.001824, 0.372829, 0.192319
12780, 0.002035, 0.004582, 0.00324475, 0.095945, 0.398586, 0.250723, 0, 0.014976, 0.00187213, 0.002634, 0.329495, 0.170727
12790, 0.002012, 0.006698, 0.003693, 0.097114, 0.585031, 0.277087, 0, 0.014642, 0.00183088, 0.00244, 0.49546, 0.310923
12610, 0.002045, 0.007325, 0.0037875, 0.096473, 0.514268, 0.271886, 0, 0.014831, 0.001854, 0.00262, 0.444053, 0.264368
12620, 0.001991, 0.005563, 0.00365325, 0.091498, 0.399605, 0.252079, 0, 0.014934, 0.001867, 0.001948, 0.313647, 0.148899
12630, 0.002008, 0.005748, 0.00391925, 0.089841, 0.404472, 0.243846, 0, 0.014985, 0.00187325, 0.001911, 0.319793, 0.161329
12640, 0.002188, 0.005554, 0.00392712, 0.08971, 0.395289, 0.238055, 0, 0.014345, 0.00179338, 0.001931, 0.310503, 0.158642
12650, 0.001984, 0.004976, 0.00346975, 0.095031, 0.356801, 0.232935, 0, 0.014434, 0.00180437, 0.002507, 0.286249, 0.145278
12660, 0.001987, 0.005685, 0.00397775, 0.090269, 0.407308, 0.247906, 0, 0.014237, 0.00177975, 0.001945, 0.322491, 0.161014
12670, 0.002031, 0.00551, 0.00380037, 0.096824, 0.401547, 0.251625, 0, 0.014275, 0.00178438, 0.00193, 0.309835, 0.150787
12680, 0.002043, 0.005838, 0.00396975, 0.088679, 0.436277, 0.282709, 0, 0.014255, 0.00178188, 0.001821, 0.351467, 0.153133
12690, 0.00207, 0.003955, 0.003071, 0.089161, 0.525071, 0.275526, 0, 0.014979, 0.0018725, 0.00204, 0.439798, 0.250538
12700, 0.002055, 0.003767, 0.00281162, 0.092172, 0.544443, 0.26484, 0, 0.015119, 0.00189, 0.001857, 0.455581, 0.279314
12710, 0.002048, 0.00374, 0.00311163, 0.089765, 0.389855, 0.257147, 0, 0.015149, 0.001894, 0.00254, 0.324945, 0.153794
12720, 0.002048, 0.003739, 0.00298625, 0.08875, 0.448787, 0.257883, 0, 0.015364, 0.00192062, 0.001917, 0.363308, 0.190678
12730, 0.002013, 0.004801, 0.00298363, 0.087959, 0.478297, 0.264513, 0, 0.015411, 0.00192637, 0.002622, 0.416614, 0.236419
12740, 0.002037, 0.005823, 0.00374237, 0.094846, 0.458485, 0.266234, 0, 0.015441, 0.00193038, 0.00481, 0.372272, 0.196364
12750, 0.002018, 0.005086, 0.00346887, 0.093692, 0.573222, 0.274784, 0, 0.015576, 0.001947, 0.002016, 0.484001, 0.299153
12760, 0.002034, 0.004776, 0.00343537, 0.089187, 0.423678, 0.248272, 0, 0.015432, 0.00192937, 0.001956, 0.338467, 0.17629
12770, 0.002025, 0.006641, 0.00406913, 0.089138, 0.564407, 0.286785, 0, 0.015538, 0.0019425, 0.002023, 0.480925, 0.27862
12780, 0.002044, 0.008047, 0.00398275, 0.087761, 0.567627, 0.286968, 0, 0.015487, 0.00193625, 0.001828, 0.486968, 0.28385
12790, 0.002026, 0.00713, 0.0037105, 0.09398, 0.46107, 0.26509, 0, 0.015253, 0.001907, 0.001853, 0.372398, 0.197294
12610, 0.001985, 0.005599, 0.003414, 0.089207, 0.550406, 0.270291, 0, 0.015291, 0.00191175, 0.001965, 0.463519, 0.278801
12620, 0.002008, 0.005386, 0.00361213, 0.089284, 0.560422, 0.293501, 0, 0.015446, 0.00193113, 0.002037, 0.474548, 0.266094
12630, 0.002015, 0.005441, 0.003434, 0.092658, 0.515241, 0.274518, 0, 0.015572, 0.00194675, 0.001956, 0.424881, 0.239264
12640, 0.002012, 0.005686, 0.00336212, 0.087581, 0.480928, 0.249822, 0, 0.015491, 0.0019365, 0.002581, 0.418905, 0.253436
12650, 0.001986, 0.005612, 0.00337013, 0.089007, 0.408071, 0.244921, 0, 0.015354, 0.0019195, 0.002581, 0.346706, 0.187328
12660, 0.00228, 0.005462, 0.0033745, 0.095561, 0.437997, 0.259928, 0, 0.014947, 0.0018685, 0.00195, 0.344736, 0.176866
12670, 0.002353, 0.006146, 0.00398412, 0.087606, 0.457309, 0.275759, 0, 0.014638, 0.00183, 0.001856, 0.375079, 0.183115
12680, 0.002252, 0.005598, 0.00371525, 0.08976, 0.451677, 0.270293, 0, 0.015288, 0.00191138, 0.00197, 0.3668, 0.182589
12690, 0.002242, 0.004293, 0.00308813, 0.094322, 0.525158, 0.263207, 0, 0.015334, 0.00191713, 0.002005, 0.433719, 0.26178
12700, 0.002049, 0.004465, 0.003119, 0.097496, 0.523933, 0.267141, 0, 0.015042, 0.00188025, 0.001982, 0.429867, 0.257296
12710, 0.002084, 0.004314, 0.00307787, 0.091738, 0.451579, 0.259241, 0, 0.015452, 0.00193163, 0.001836, 0.362499, 0.191281
12720, 0.002241, 0.004642, 0.00328225, 0.098804, 0.561572, 0.273689, 0, 0.01506, 0.00188263, 0.00201, 0.467036, 0.288565
12730, 0.002026, 0.003817, 0.00289025, 0.098081, 0.487543, 0.267415, 0, 0.015193, 0.00189938, 0.001972, 0.392885, 0.220099
